User_ID,Age,Gender,Country,Employment_Status,Annual_Income,Current_Savings,Retirement_Age_Goal,Risk_Tolerance,Contribution_Amount,Contribution_Frequency,Employer_Contribution,Total_Annual_Contribution,Years_Contributed,Investment_Type,Fund_Name,Annual_Return_Rate,Volatility,Fees_Percentage,Projected_Pension_Amount,Expected_Annual_Payout,Inflation_Adjusted_Payout,Years_of_Payout,Survivor_Benefits,Transaction_ID,Transaction_Amount,Transaction_Date,Suspicious_Flag,Anomaly_Score,Marital_Status,Number_of_Dependents,Education_Level,Health_Status,Life_Expectancy_Estimate,Home_Ownership_Status,Debt_Level,Monthly_Expenses,Savings_Rate,Investment_Experience_Level,Financial_Goals,Insurance_Coverage,Portfolio_Diversity_Score,Tax_Benefits_Eligibility,Government_Pension_Eligibility,Private_Pension_Eligibility,Pension_Type,Withdrawal_Strategy,Transaction_Channel,IP_Address,Device_ID,Geo_Location,Time_of_Transaction,Transaction_Pattern_Score,Previous_Fraud_Flag,Account_Age
U1375,49,Male,Canada,Full-time,78411,62957,69,Low,712,Quarterly,350,11463,35,Real Estate,"Fisher, Hunter and Logan",10.85,1.15,1.01,268940,77721,30843,26,No,5b149f32-968c-4c5a-b066-c5b39b9f1d48,790,10-08-23,No,0.67,Married,1,PhD,Poor,88,Own,103754,8917,0.27,Expert,Travel,No,0.78,No,No,No,Defined Contribution,Fixed,Branch,149.110.126.212,035b78ac-05d2-4a30-a1bb-f829aff50bf5,Lake Molly,03:46:35,0.53,No,11
U1376,43,Male,Canada,Part-time,133678,42559,68,Low,1540,Annually,953,3961,10,Real Estate,Owens-Brewer,10.55,1.04,0.42,944175,15964,29232,22,No,3941aa9d-0f07-4685-90b2-8f7891f78752,8298,18-12-20,No,0.39,Married,0,Master's,Good,92,Own,13506,6355,0.13,Expert,Legacy Planning,No,0.51,Yes,No,No,Defined Contribution,Fixed,Branch,204.247.65.151,2150d648-dad5-4f88-a15e-61e9bf03606d,Robertstad,15:07:51,0.23,No,11
U1377,57,Male,Australia,Full-time,132537,22556,62,High,1066,Monthly,269,21677,36,Stocks,"Acevedo, Zimmerman and Martin",7.25,4.55,1.02,883193,10121,46015,11,No,281a199d-a30c-498d-8dba-13449259eb4a,8479,07-05-24,No,0.55,Divorced,4,High School,Average,93,Rent,77526,7267,0.19,Beginner,Home Purchase,Yes,0.8,Yes,Yes,No,Defined Benefit,Fixed,Online,181.15.29.108,e5f059cd-7892-48a4-8a2d-5d3e1cbdcfe5,Lake Brian,10:33:05,0.1,No,25
U1378,64,Male,UK,Retired,129525,476211,69,High,1394,Annually,791,10378,31,Bonds,Wilson-Simmons,11.28,4.66,0.12,330478,11555,40955,16,No,0055d3d8-5980-4497-b40a-b8f022c0c22d,3691,30-04-24,No,0.59,Married,0,PhD,Good,81,Mortgage,114513,9402,0.12,Expert,Travel,Yes,0.15,Yes,No,Yes,Defined Contribution,Fixed,Branch,128.147.33.118,1a1d258a-2b5d-485f-aced-7fa2a880922c,Pagechester,06:26:35,0.95,No,28
U1379,59,Other,Germany,Self-employed,69479,147644,65,High,1148,Monthly,399,4885,39,Mutual Fund,"Carpenter, Powell and Murray",3.86,3.64,0.75,702214,71780,17996,20,No,773851f4-c081-4e1f-b771-ca71256eef70,1294,15-03-25,No,0.43,Single,2,Bachelor's,Average,84,Own,64377,5196,0.06,Intermediate,Home Purchase,No,0.29,Yes,No,Yes,Defined Contribution,Fixed,ATM,89.5.111.229,f1313645-bb88-4ebd-9a82-e7c844ce2b26,Amandaborough,10:13:47,0.04,Yes,4
U1380,35,Other,USA,Unemployed,45620,229302,69,Medium,120,Annually,348,14238,8,Real Estate,"Smith, Thomas and Hamilton",6.66,3.28,1.66,966370,75684,24141,17,No,3bab099f-0eb0-471d-a76c-04fc52f44288,1018,08-04-22,No,0.9,Married,3,PhD,Good,86,Own,95380,7914,0.23,Beginner,Home Purchase,No,0.58,Yes,Yes,No,Defined Contribution,Fixed,Branch,201.167.225.31,481a90bf-0ae4-4490-bfad-7281d381fa94,North Kenneth,15:44:35,0.88,No,1
U1381,64,Male,Canada,Self-employed,82914,401157,68,Medium,1747,Monthly,255,9057,10,Real Estate,"Gallagher, Cohen and Frank",10.14,2.43,1.95,712318,31661,73034,23,Yes,2d6c1409-745a-480b-bc2d-318a13a1eaee,8813,06-06-22,Yes,0.71,Married,2,Bachelor's,Good,90,Mortgage,170423,5972,0.17,Intermediate,Legacy Planning,Yes,0.13,Yes,No,Yes,Defined Benefit,Bucket,Online,126.13.134.183,716277b6-f748-44f5-8c0f-70d9a96c785a,North Eric,19:25:16,0.91,No,28
U1382,38,Female,Canada,Self-employed,118527,318708,60,Low,1831,Monthly,787,1916,15,Bonds,Roberts-Pierce,2.95,2.06,1.96,611183,31883,33725,22,Yes,0f202f3d-b0ed-43d3-9dbb-44cc5d71f643,5426,29-03-23,No,0.14,Widowed,4,High School,Poor,84,Mortgage,74715,5344,0.17,Intermediate,Home Purchase,No,0.81,No,No,No,Defined Contribution,Fixed,Branch,8.6.96.132,9dd52968-641a-42ae-9138-3088844eab49,South Josephmouth,09:13:44,0.05,No,21
U1383,59,Other,UK,Unemployed,106457,219509,68,High,1856,Quarterly,475,18183,20,Bonds,"Barnett, Pena and Smith",6.56,2.63,0.18,190152,39501,41018,27,No,0f6a4566-e658-4b6b-ab3b-6bcba3b6911b,4561,25-09-24,No,0.71,Widowed,2,High School,Average,89,Rent,71152,8605,0.26,Intermediate,Home Purchase,No,0.8,No,Yes,No,Defined Contribution,Bucket,ATM,135.51.246.8,f6cc0b65-88bf-4d6f-8cf4-ecab35d83d09,New Paul,16:09:07,0.1,No,13
U1384,28,Female,Canada,Retired,147031,68290,64,High,1731,Annually,993,5617,5,Real Estate,"Wolf, Williams and Arroyo",6.2,1,0.81,236211,78866,64248,12,Yes,2430a60b-79d5-4444-8e30-74ee7d0ef507,8897,14-08-22,No,0.8,Single,2,Bachelor's,Good,91,Rent,90376,2261,0.1,Expert,Healthcare,Yes,0.74,No,Yes,No,Defined Benefit,Bucket,Online,35.233.114.184,68d7b668-2b78-4f6d-bdc0-0e0df0774cc8,Johnstonshire,19:51:15,0.94,No,5
U1385,46,Male,UK,Unemployed,55144,133320,64,Low,1090,Quarterly,982,15729,9,Real Estate,"Weber, Meyer and Johnson",4.31,0.71,1.91,363406,33561,17581,11,No,8a63820f-0f86-4fb2-a48d-2b6edfa298f5,7265,20-10-20,Yes,0.36,Widowed,0,PhD,Poor,90,Own,98282,3961,0.16,Expert,Healthcare,No,0.67,No,Yes,Yes,Defined Contribution,Bucket,Online,155.101.188.226,9d5958f8-4602-4e9c-b949-9511cfb7b7e1,Rosefort,05:41:25,0.74,No,18
U1386,35,Female,Canada,Part-time,96903,462505,69,Low,552,Monthly,65,17457,8,Bonds,Lawrence Ltd,6.98,2.01,1.89,521117,22085,67902,13,No,bcf6d720-718f-41d5-8161-55a7f65dd625,3752,12-06-23,No,0.8,Single,3,PhD,Good,80,Rent,16633,8415,0.14,Intermediate,Legacy Planning,No,0.85,Yes,Yes,Yes,Defined Benefit,Bucket,ATM,30.205.62.159,f6e792eb-3fe8-48e8-b2d4-7bd1c8dcdc8b,New Christina,15:50:09,0.02,No,22
U1387,47,Other,UK,Full-time,112431,214284,65,High,582,Quarterly,580,10520,18,ETF,"Butler, Ortiz and Ward",10.73,3.96,0.44,618202,61275,50092,26,No,332323f8-1f7e-411e-a971-f23f06a4da7f,9717,27-05-24,No,0.54,Widowed,1,Bachelor's,Poor,94,Mortgage,55705,9036,0.19,Expert,Legacy Planning,Yes,0.47,No,Yes,Yes,Defined Benefit,Fixed,Online,91.39.58.21,2cd47674-ea58-4e13-9cdc-98d2c9b2b7f9,Woodsfurt,23:51:05,0.08,No,19
U1388,35,Male,Germany,Part-time,147705,77445,69,Low,1667,Monthly,733,2916,21,ETF,Shea-Robinson,11.06,3.53,1.95,256861,19234,33498,22,No,55a7c7af-f5cd-4ce0-80bc-fb477200db91,7924,25-04-25,No,0.12,Married,0,High School,Good,94,Own,109274,4726,0.3,Beginner,Healthcare,No,0.19,Yes,Yes,No,Defined Contribution,Fixed,Branch,147.151.128.247,19dc8b01-a81e-4698-ac1d-6bd54b1bdba7,Joshuachester,17:29:11,0.14,No,29
U1389,37,Other,Canada,Part-time,88065,46901,66,Medium,987,Quarterly,887,18526,10,Stocks,"Tucker, Harris and Mccoy",6.84,4.98,1.64,448577,49985,19133,22,Yes,e13c567d-5a57-456b-b7a9-8c1eacb170a2,5390,21-08-24,No,0.63,Married,4,Bachelor's,Average,80,Own,102753,4921,0.24,Expert,Home Purchase,Yes,0.8,Yes,Yes,Yes,Defined Contribution,Dynamic,Branch,153.54.104.102,19a80f0c-c507-4f7c-8cf0-de83516ad0fc,Port Timothy,20:56:35,0.12,No,11
U1390,55,Other,USA,Part-time,82433,439538,66,Medium,1991,Quarterly,948,2209,4,Mutual Fund,"Smith, Shelton and Snyder",2.77,1.32,1.73,494228,17500,43687,22,No,51d1e199-73ee-4c82-8b5f-aba7de6f1778,623,24-01-23,No,0.36,Widowed,0,Master's,Average,90,Rent,191179,7117,0.1,Expert,Home Purchase,Yes,0.41,Yes,Yes,No,Defined Benefit,Dynamic,ATM,58.152.225.76,366b265b-6cf2-4c57-aec8-72ff39e58c66,Hamiltonchester,19:06:57,0.31,No,28
U1391,41,Male,USA,Full-time,56299,154855,65,Low,787,Monthly,94,13485,21,ETF,Harris and Sons,8.77,2.8,1.99,936014,24778,44230,19,Yes,df30e8ea-0f02-43f5-9062-aa9fb52d9e1a,214,26-12-22,No,0.71,Widowed,3,PhD,Average,83,Own,172149,5608,0.22,Intermediate,Healthcare,No,0.96,Yes,Yes,No,Defined Benefit,Bucket,Branch,192.63.242.17,bfb54b2f-5aac-4b9e-94ea-4d30bde9a46c,Walterland,00:36:36,0.25,No,8
U1392,45,Female,USA,Retired,127071,258136,69,Medium,934,Monthly,422,14352,18,Bonds,Smith Ltd,6.12,3.05,1.48,227672,41282,55458,16,No,63011620-7d1d-4494-a2d3-cd440f737405,6874,26-09-20,No,0.9,Widowed,3,High School,Good,83,Rent,175418,3479,0.14,Expert,Legacy Planning,Yes,0.75,No,No,Yes,Defined Benefit,Fixed,Branch,173.212.1.158,1bc13732-e123-44f4-9db4-fadb24e4b659,Curtisborough,00:20:21,0.35,No,14
U1393,60,Other,Canada,Retired,102997,278267,68,High,115,Quarterly,656,6254,5,Bonds,Hardin-Wilson,10.09,3.03,1.58,956583,34199,46694,12,No,bc919e1d-5324-4ce7-90d2-bb4a0a899f37,5130,01-10-24,No,0.24,Widowed,4,High School,Good,85,Own,30687,5169,0.27,Intermediate,Travel,No,0.15,No,No,No,Defined Benefit,Bucket,ATM,52.186.182.234,4c1cffc2-d390-4b67-8e1c-626c729500d0,Barbarafurt,11:21:14,0.94,No,1
U1394,54,Other,Canada,Self-employed,103577,451899,69,Medium,946,Monthly,436,2640,9,ETF,Long-Gonzales,11.28,3.77,1.58,254009,34155,15061,28,Yes,2ae363ee-aa6d-43e4-9c94-1c6d53cb6826,2072,16-05-23,No,0.02,Divorced,2,PhD,Good,87,Mortgage,107913,2852,0.23,Intermediate,Travel,No,0.71,Yes,Yes,No,Defined Contribution,Fixed,Online,46.40.26.216,afd6113c-8cd4-483e-9d6a-fb396e0b4668,Ericville,04:52:32,0.15,No,13
U1395,39,Female,USA,Retired,128903,415753,64,High,1452,Quarterly,770,19374,18,Stocks,"Gilmore, Morris and Hayes",6.27,1.22,1.92,182320,71793,48869,16,No,9e0b55f0-6de7-43a1-b915-9e9cf32b30be,9364,02-03-23,No,0.77,Single,3,PhD,Average,86,Own,122866,5061,0.24,Expert,Healthcare,Yes,0.36,Yes,No,No,Defined Benefit,Fixed,Branch,154.54.35.166,800ce5eb-4290-497b-ae29-20d6761e8a7b,West Richard,11:58:10,0.04,No,18
U1396,58,Male,UK,Unemployed,56319,440689,67,High,1539,Quarterly,310,23405,16,Stocks,Chase Inc,6.71,1.03,1.7,412402,78814,73450,14,Yes,12c09537-12ff-4a33-84c6-d0736e7ac70c,7347,22-10-22,Yes,0.64,Divorced,3,Master's,Poor,88,Mortgage,121456,8451,0.23,Expert,Home Purchase,No,0.11,Yes,No,Yes,Defined Contribution,Dynamic,ATM,133.114.115.103,dbb1c329-d6d8-4e5e-9a39-bde2d1512170,South Latoya,01:59:56,0.48,No,2
U1397,33,Male,Australia,Self-employed,103332,42374,61,High,300,Quarterly,421,7533,13,Stocks,Scott-Miranda,9.27,4.62,1.29,638121,30231,66805,10,Yes,e842bca0-7a4a-4104-b6f9-eb93ae3bb799,8396,19-01-20,No,0.11,Single,2,Bachelor's,Good,86,Rent,120110,1978,0.25,Intermediate,Home Purchase,No,0.23,Yes,No,Yes,Defined Contribution,Dynamic,Branch,203.176.9.184,e46f25d7-b137-4b4b-81e9-34256161e23e,Cardenasstad,20:22:03,0.38,No,20
U1398,31,Female,USA,Unemployed,122364,268847,66,High,480,Monthly,514,14030,15,Mutual Fund,"Harris, Bowers and Adams",5.79,3.36,0.9,714111,57798,16209,11,No,c818a371-a28b-4d41-b999-ddf661207f45,7379,18-12-22,No,0.86,Single,2,Bachelor's,Average,90,Rent,95686,4404,0.18,Expert,Healthcare,No,0.78,No,Yes,No,Defined Benefit,Dynamic,Online,24.243.83.158,8a078127-d75b-4bf8-9121-833adcd0179f,Blakestad,06:48:00,0.96,No,26
U1399,29,Male,UK,Retired,40054,255606,63,Low,1669,Monthly,974,15104,16,Real Estate,Davis-Stevens,7.83,2,0.12,358638,76890,31243,29,Yes,a8cb98d5-2b8d-4d4b-a6c5-2c564dd48d20,9094,10-01-24,No,0.76,Single,2,PhD,Good,88,Rent,25639,3707,0.25,Beginner,Home Purchase,Yes,0.75,Yes,Yes,Yes,Defined Benefit,Bucket,Online,128.128.116.36,19ce6998-c152-424b-853e-a55baa6573e2,New Madison,09:10:00,0.18,No,6
U1400,57,Other,Australia,Retired,113520,453550,62,High,1329,Monthly,389,7244,14,Mutual Fund,"Lee, Jordan and Daniel",10.95,0.54,1.12,646591,52995,72965,23,Yes,a37ebbe7-300b-403c-a394-0e04f9cb6309,3051,07-01-20,No,0.24,Single,4,PhD,Good,84,Rent,21555,2653,0.23,Expert,Healthcare,No,0.28,Yes,Yes,No,Defined Benefit,Fixed,ATM,84.197.88.68,a13592cb-1933-4a1e-90b5-e8d70952ac77,Daystad,11:41:38,0.89,No,14
U1401,39,Other,UK,Retired,135956,439958,66,High,418,Monthly,216,6430,16,Bonds,"Swanson, Vega and Carter",4.58,4.18,1.98,409649,15884,71937,13,No,7a0595af-0c83-4599-9771-74fd734af881,1361,21-04-20,No,0,Single,0,High School,Poor,82,Mortgage,91590,4382,0.08,Intermediate,Healthcare,Yes,0.2,No,Yes,Yes,Defined Contribution,Fixed,Online,150.37.198.254,e504b669-3167-4635-879e-cf55bb85b0b1,North Andrea,15:58:35,0.47,No,28
U1402,45,Other,USA,Retired,136325,378301,63,Medium,191,Monthly,30,9533,17,Mutual Fund,Jenkins-Medina,4.88,0.6,0.53,949005,59295,51369,14,Yes,7e0abff5-161c-4a40-8bd3-002d9c336b67,7575,23-03-24,No,0.2,Divorced,3,Bachelor's,Average,82,Own,199696,7301,0.17,Beginner,Travel,No,0.8,Yes,Yes,Yes,Defined Contribution,Fixed,Branch,44.196.22.93,52adc508-f45a-4cd2-83c4-88564266758a,East Dennis,05:49:21,0.99,No,8
U1403,59,Female,Australia,Self-employed,75387,253870,65,Medium,789,Annually,169,3263,39,Real Estate,Harris-Sims,7.51,4.85,1.77,142322,45342,42550,19,No,f4577862-55b7-4f0c-adb8-c921798085d3,8785,11-03-25,No,0.72,Divorced,0,PhD,Average,85,Own,145937,3531,0.15,Expert,Travel,No,0.92,Yes,Yes,No,Defined Benefit,Bucket,Online,94.9.105.124,5c1d3e0f-91d0-46f2-8579-fdbf243492e0,Jacksonbury,12:38:25,0.54,No,22
U1404,55,Female,Germany,Full-time,85114,134616,60,Medium,438,Monthly,112,10196,7,ETF,Wells Ltd,6.88,3.04,1.85,320054,37839,55787,20,No,deafbc25-61d3-436d-8ca0-decb0ccc5736,2380,25-12-23,No,0.27,Divorced,2,Master's,Good,81,Own,105776,6879,0.27,Expert,Travel,Yes,0.31,No,Yes,Yes,Defined Benefit,Fixed,Branch,16.19.173.252,745cc243-761d-4b86-856d-201a28075b2f,East Brandyborough,23:00:54,0.62,No,7
U1405,51,Male,Canada,Part-time,39974,445097,61,High,110,Monthly,664,2349,27,ETF,Diaz Ltd,7.73,2.99,0.75,800791,47235,51150,25,No,e54331e6-8b22-48fe-99c9-7a95ea242401,9370,09-03-21,No,0.4,Married,2,Master's,Average,88,Own,111009,3980,0.12,Expert,Home Purchase,Yes,0.15,No,No,No,Defined Benefit,Bucket,ATM,209.107.242.152,196116c5-9101-47f5-b0f9-d277d31fbac1,Lake Melissa,23:17:59,0.19,No,28
U1406,59,Other,Australia,Part-time,88463,182922,65,Medium,1363,Quarterly,240,3306,36,Bonds,"Ortiz, Jones and Burns",3.04,4.98,0.79,814157,28433,71563,12,Yes,2c2f447a-0044-427e-9eb1-7b0439d71d5b,9605,24-09-23,No,0.99,Single,3,Master's,Poor,90,Own,164340,9543,0.19,Intermediate,Home Purchase,No,0.82,Yes,Yes,Yes,Defined Benefit,Bucket,Online,77.217.84.57,4806fa20-b926-4058-a4e6-e34f90ac3793,North Phillipburgh,05:09:25,0.34,No,25
U1407,30,Other,Canada,Full-time,31439,354477,61,High,1989,Annually,862,11521,39,Mutual Fund,Hooper-Jackson,9.13,3.67,0.9,802557,78385,54356,25,Yes,f55dda15-84dc-4b77-9e64-c8ef57a96fae,5965,07-07-21,No,0.58,Widowed,3,High School,Average,80,Mortgage,49324,3631,0.09,Beginner,Legacy Planning,No,0.93,Yes,Yes,No,Defined Contribution,Bucket,Online,110.213.119.202,5cca3887-1c10-4b98-b791-f6e512bec257,New Anne,14:32:55,0.84,No,20
U1408,42,Other,UK,Retired,142449,242304,69,Low,241,Annually,544,17596,30,Stocks,"Hurst, Harper and Noble",2.12,2.46,0.6,996225,14150,52715,15,Yes,45123758-fc7f-498d-b8a0-f330d22ea894,1785,10-06-24,No,0.3,Married,3,PhD,Average,84,Rent,21334,7532,0.28,Expert,Travel,Yes,0.78,No,Yes,Yes,Defined Benefit,Bucket,Online,132.84.60.81,a935b006-a5b2-4a1a-9c8d-c3652e5eeb34,Lake Jennifer,18:19:12,0.98,No,17
U1409,31,Male,UK,Full-time,127046,440183,68,Medium,1833,Monthly,952,23403,11,Mutual Fund,Williams-Davis,4.79,4.19,1.04,399810,31726,54327,21,Yes,af328fe1-611b-4295-94d8-a30bb13efa3e,1355,07-07-23,Yes,0.53,Widowed,4,Bachelor's,Good,75,Rent,29014,9315,0.13,Expert,Healthcare,Yes,0.12,Yes,No,No,Defined Benefit,Dynamic,Branch,39.158.82.52,a50a770f-5259-48c1-a27d-582be3428de7,Josephchester,14:25:08,0.98,Yes,26
U1410,36,Other,Germany,Part-time,50791,281712,65,Low,948,Quarterly,657,3529,38,Stocks,Harris Inc,7.3,0.86,0.41,919771,12891,43735,25,No,e32156d6-b019-4b07-8077-29f67112959b,4113,07-01-25,No,0.12,Married,1,Bachelor's,Poor,77,Rent,16290,6882,0.1,Intermediate,Home Purchase,Yes,0.31,Yes,No,Yes,Defined Contribution,Fixed,ATM,115.220.90.243,261efd4c-4a74-46f2-a4e0-f89c1143d1e1,Elizabethside,14:57:17,0.15,No,10
U1411,29,Male,UK,Retired,99933,173165,66,Low,719,Annually,900,19890,25,Stocks,"Gonzalez, Garcia and Thompson",9.37,0.63,1.31,395343,58232,62863,18,Yes,eb305c06-0bee-4891-b0af-b149a41e092f,4943,22-09-21,No,0.82,Married,4,Bachelor's,Good,88,Rent,129835,2346,0.1,Beginner,Healthcare,Yes,0.92,Yes,No,Yes,Defined Contribution,Dynamic,Branch,121.191.199.154,d3d268f9-fa60-4e11-8bd9-5bd1fcdd3a9e,Dianahaven,20:52:41,0.75,No,13
U1412,64,Other,UK,Retired,103614,414752,63,Low,1566,Quarterly,878,15783,36,Stocks,"Huerta, Roberson and Allen",7.23,2.22,0.73,976997,23336,18157,14,Yes,98f46800-ce6f-40c7-81dc-cce040fa38c4,8460,18-10-22,No,0.85,Married,1,Bachelor's,Poor,90,Mortgage,161782,5181,0.15,Beginner,Travel,Yes,0.36,No,No,No,Defined Contribution,Fixed,ATM,116.212.142.88,4a001db8-f4c4-4162-8747-1a07505012f2,New Juan,12:42:32,0.06,No,7
U1413,35,Male,Germany,Unemployed,98081,187304,68,Low,601,Annually,269,6387,14,Stocks,"Sanchez, Rodriguez and Smith",10.76,3.26,1.1,760507,72479,55597,22,No,66946971-4cf7-48dc-9229-9d50e6b8e63a,6305,29-04-25,No,0.06,Divorced,0,PhD,Poor,79,Mortgage,155906,7951,0.2,Intermediate,Healthcare,No,0.23,Yes,Yes,No,Defined Contribution,Dynamic,ATM,64.105.91.189,2671da9e-987a-4c7d-a7aa-d7566b64ff83,Robertland,13:15:27,0.89,No,20
U1414,57,Other,USA,Part-time,52909,431974,67,Low,254,Monthly,642,16987,21,Stocks,Quinn Inc,8.12,0.54,1.14,857570,51279,8869,26,Yes,f21f2869-b158-4b35-be33-403b3ab2a0a9,8156,17-05-24,No,0.87,Single,3,High School,Average,82,Mortgage,37462,4172,0.3,Intermediate,Healthcare,Yes,0.64,Yes,Yes,Yes,Defined Benefit,Dynamic,ATM,78.9.141.119,e51324b6-dafe-4261-a595-028c2a06a9cd,Hollowayburgh,14:45:26,0.57,No,26
U1415,51,Male,Canada,Part-time,120997,322729,64,Medium,359,Quarterly,627,11126,1,Stocks,Perez-Butler,8.4,1.26,0.17,572867,37831,25301,10,No,8f0032bf-0c50-4ca0-84e8-67a7ac6d2559,9730,10-01-23,No,0.41,Married,2,Bachelor's,Poor,94,Own,79922,6551,0.25,Expert,Home Purchase,No,0.19,Yes,Yes,Yes,Defined Contribution,Bucket,ATM,139.108.227.80,4b1d9375-df20-4460-aa9b-9fdfbb826f74,North Dustinland,00:39:13,0.89,No,1
U1416,29,Other,USA,Unemployed,126462,310139,66,High,1329,Quarterly,438,9106,31,ETF,"Norris, Riley and Harrell",9.49,3.07,1.07,288472,64143,71560,12,Yes,4de96838-57c2-456d-8817-69cdd681e1e1,1714,08-03-24,No,0.79,Married,2,PhD,Poor,76,Rent,143420,4216,0.09,Beginner,Legacy Planning,No,0.35,No,Yes,No,Defined Contribution,Fixed,Online,42.14.215.249,63542253-454e-47a3-a80c-a11a60e8fbd9,Maysside,02:28:33,0.76,No,14
U1417,26,Other,Germany,Retired,118877,461579,69,Low,1305,Monthly,198,13411,9,ETF,Barnes LLC,6.9,3.13,1.96,776337,36299,53393,17,No,de67a02f-2d0d-49ad-8ee6-82110edf4a68,8254,10-03-25,No,0.36,Married,1,PhD,Good,91,Own,182747,7199,0.25,Beginner,Travel,No,0.77,No,No,No,Defined Benefit,Bucket,Online,28.235.30.165,fd4b9319-55bc-475b-a760-e000d674ca28,Tinastad,03:24:54,0.33,No,18
U1418,28,Female,Canada,Part-time,109355,361054,64,Medium,1802,Annually,974,22691,6,Stocks,Ray-Moore,5.84,3.72,0.29,445242,22739,35910,18,Yes,cf939ed1-7a5d-4e73-b957-a5c9002263a7,8206,09-10-21,No,0.82,Single,4,High School,Good,93,Mortgage,112938,4221,0.27,Intermediate,Healthcare,No,0.32,No,Yes,Yes,Defined Benefit,Fixed,Branch,84.172.151.247,eb0b976e-8a4e-4c3c-8789-cd9b43a8aba8,Rhondaport,18:54:39,0.24,No,3
U1419,60,Male,USA,Unemployed,84217,281749,67,Medium,450,Annually,794,10853,35,ETF,Robinson-Todd,11.73,1.42,1.7,383970,53028,73558,10,No,14bfee6f-892c-4af5-bf5c-22dc61d15132,2934,03-08-21,No,0.24,Married,2,PhD,Good,85,Own,47051,8916,0.27,Intermediate,Legacy Planning,No,0.8,No,Yes,Yes,Defined Contribution,Dynamic,ATM,118.243.68.146,24c96d8a-4513-49cd-9fc7-94fc6f780fd4,East Austinberg,22:59:55,0.43,No,3
U1420,39,Female,USA,Unemployed,116711,495043,64,Low,386,Monthly,626,11120,31,Stocks,Montgomery and Sons,2.07,4.78,0.44,599389,21508,62362,16,Yes,5ad0c98c-dfe9-410c-b22f-005166e7921c,8344,09-04-25,No,0.39,Widowed,0,Master's,Average,79,Own,54311,1084,0.29,Beginner,Healthcare,No,0.48,No,Yes,Yes,Defined Benefit,Bucket,Online,143.242.104.132,d070e8c2-c5d8-4ff2-a7e2-1fbcffc6b784,Port Angelaborough,13:01:12,0.93,No,5
U1421,39,Female,Australia,Self-employed,67590,206721,61,Low,1384,Quarterly,699,1722,29,ETF,Jones Inc,2.89,1.84,0.26,980397,29783,28323,27,Yes,ef7c6ea2-7236-456b-8615-0e48ec5d43fd,3244,07-08-22,No,0.16,Married,0,High School,Average,75,Rent,129122,3274,0.11,Expert,Travel,No,0.92,No,Yes,No,Defined Benefit,Bucket,ATM,69.20.10.131,6deee94d-f47d-472f-912d-5266a8b878d1,North Misty,18:05:18,0.12,No,19
U1422,25,Female,Canada,Part-time,53839,252469,66,Low,1045,Monthly,332,1342,6,Stocks,Myers-Carter,3.55,4.2,0.76,974595,28877,8093,17,Yes,c7fe5a1f-90a5-4082-9284-3f93098ace06,6354,12-02-21,No,0.41,Widowed,0,PhD,Poor,91,Own,69938,2647,0.22,Intermediate,Travel,No,0.23,No,No,No,Defined Benefit,Bucket,Branch,212.57.218.171,2f50faf8-ff14-45cd-b588-20b7fb299dc4,Brandonstad,12:43:38,0.12,Yes,4
U1423,55,Male,USA,Part-time,80261,399777,61,Medium,1677,Annually,407,10593,24,Real Estate,Leonard-Miller,2.61,4.13,1.82,342814,33996,41673,16,Yes,f859c1df-506a-4dd7-abf8-8fda9eab2d3d,648,02-05-21,No,0.42,Married,0,High School,Poor,78,Rent,140793,7988,0.15,Intermediate,Legacy Planning,Yes,0.81,Yes,No,Yes,Defined Contribution,Dynamic,Branch,97.120.33.5,b9d28a11-a6a6-481d-815e-b81121b49be1,West Josephside,19:18:39,0.08,No,11
U1424,56,Male,USA,Retired,88003,116626,68,Medium,782,Monthly,936,19823,14,Bonds,Trevino and Sons,3.73,2.21,0.6,872971,69136,22016,25,No,74ded239-c5e9-4dbe-810b-903cafd642f3,9704,21-04-22,No,0.28,Married,3,Master's,Good,87,Mortgage,127969,8341,0.26,Expert,Legacy Planning,No,0.36,Yes,Yes,Yes,Defined Benefit,Bucket,Branch,187.63.140.70,126d5980-cbd4-4435-80d8-4f850e8ebb41,Leeville,03:37:44,0.89,No,14
U1425,62,Male,Canada,Retired,144329,69476,68,Low,1389,Monthly,322,22350,37,Bonds,"Burgess, Walters and Hayes",5.18,2.44,0.42,361686,65087,58084,11,Yes,1f0046af-de87-4d8c-ae94-0e0e3e075686,8014,17-10-23,No,0.78,Divorced,3,Master's,Good,93,Own,31538,5587,0.05,Beginner,Healthcare,Yes,0.56,No,No,No,Defined Benefit,Bucket,Online,223.60.158.217,4ee5c825-a014-4708-a17f-ed4d6d63ac03,South Debbie,22:43:15,0.56,No,1
U1426,36,Other,Germany,Unemployed,41803,73037,67,Low,1377,Annually,972,4264,28,Stocks,"Humphrey, Castaneda and Moreno",11.41,2.9,1.81,537128,41756,45797,25,Yes,a0eb8cd8-7fa0-46cf-b360-2a0035b86899,1357,04-12-22,No,0.96,Married,1,Bachelor's,Good,76,Own,149044,6194,0.13,Beginner,Travel,Yes,0.95,Yes,No,Yes,Defined Contribution,Bucket,ATM,157.54.135.1,e52b1313-6f6b-48b6-8b12-355b8543461b,South Yvonnemouth,15:54:01,0.2,No,22
